Age,WorkClass,Weight,Education,EducationNumber,Occupation,Relationship,MarriageStatus,PartnerStatus,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Native Country,Salary
75,Self Employed,213349,High School,9,Farming-fishing, Husband, Married,Civil, White, Male,0,0,20,United-States, <=50K
47,Private,192776,Undergraduate,13,Prof-specialty, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
64,Private,192884,Professional School,15,Exec-managerial, Husband, Married,Civil, White, Male,0,0,60,United-States, <=50K
54,Private,103024,High School,9,Tech-support, Not-in-family, Divorced,No Information, White, Male,0,0,42,United-States, >50K
41,Government,510072,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
33,Private,178615,Associate,12,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
20,Private,249956,Undergraduate,10,Adm-clerical, Own-child, Never,No Information, White, Female,0,0,10,United-States, <=50K
51,Private,177705,Undergraduate,13,Sales, Not-in-family, Divorced,No Information, White, Male,0,0,50,United-States, >50K
45,Self Employed,121124,Professional School,15,Craft-repair, Not-in-family, Never,No Information, White, Male,0,0,50,United-States, >50K
18,No Information,25837,School,7,Unknown, Own-child, Never,No Information, White, Male,0,0,72,United-States, <=50K
43,Private,557349,School,6,Transport-moving, Husband, Married,Civil, White, Male,0,0,40,Yugoslavia, <=50K
30,Private,89735,High School,9,Craft-repair, Own-child, Never,No Information, White, Male,0,1504,40,United-States, <=50K
32,Private,222548,High School,9,Adm-clerical, Own-child, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
45,Private,47314,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,1902,40,Unknown, >50K
61,Private,316359,Undergraduate,10,Sales, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
21,Private,200089,School,2,Other-service, Other-relative, Married,Civil, White, Male,0,0,40,England, <=50K
56,Private,271795,School,7,Craft-repair, Not-in-family, Divorced,No Information, White, Male,0,0,49,United-States, <=50K
28,Private,31801,High School,9,Handlers-cleaners, Other-relative, Never,No Information, White, Male,0,0,60,United-States, <=50K
23,Private,196508,Undergraduate,10,Handlers-cleaners, Own-child, Never,No Information, Black, Female,0,0,40,United-States, <=50K
55,Private,189933,Undergraduate,10,Transport-moving, Husband, Married,Civil, White, Male,0,0,84,United-States, <=50K
27,No Information,501172,Undergraduate,10,Unknown, Husband, Married,Civil, White, Male,0,419,20,Mexico, <=50K
33,Private,361497,High School,9,Transport-moving, Not-in-family, Never,No Information, White, Male,0,0,70,United-States, <=50K
22,Private,150175,Undergraduate,10,Adm-clerical, Own-child, Never,No Information, White, Female,0,0,20,United-States, <=50K
43,Government,155106,Associate,11,Exec-managerial, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
32,Self Employed,62272,High School,9,Exec-managerial, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
38,Private,189916,Undergraduate,10,Sales, Wife, Married,Civil, White, Female,0,0,40,United-States, <=50K
18,Private,324011,School,5,Farming-fishing, Own-child, Never,No Information, White, Male,0,0,20,United-States, <=50K
35,Private,105803,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
67,No Information,53588,High School,9,Unknown, Not-in-family, Widowed,No Information, White, Female,0,0,40,United-States, <=50K
29,Private,107998,High School,9,Machine-op-inspct, Own-child, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
19,Private,340567,School,2,Handlers-cleaners, Not-in-family, Never,No Information, White, Male,0,0,55,Mexico, <=50K
39,Private,167777,School,7,Craft-repair, Husband, Married,Civil, White, Male,0,0,35,United-States, <=50K
29,Private,228860,Undergraduate,10,Exec-managerial, Husband, Married,Civil, White, Male,0,1887,50,United-States, >50K
45,Self Employed,40666,Professional School,15,Prof-specialty, Husband, Married,Civil, White, Male,0,0,55,United-States, >50K
44,Private,277488,Undergraduate,10,Machine-op-inspct, Husband, Married,Civil, White, Male,3103,0,40,United-States, >50K
42,Government,195897,School,4,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
34,Private,242984,Undergraduate,13,Sales, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
52,Government,236497,Undergraduate,13,Tech-support, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
18,No Information,312634,School,7,Unknown, Own-child, Never,No Information, White, Male,0,0,25,United-States, <=50K
64,Private,59829,High School,9,Farming-fishing, Husband, Married,Civil, White, Male,0,0,25,France, <=50K
30,Private,24292,Undergraduate,13,Sales, Husband, Married,Civil, White, Male,0,0,45,United-States, >50K
43,Government,180407,Undergraduate,13,Exec-managerial, Unmarried, Divorced,No Information, White, Male,0,0,42,Germany, <=50K
49,Self Employed,121238,Undergraduate,10,Craft-repair, Unmarried, Never,No Information, White, Male,0,0,40,United-States, <=50K
35,Private,281982,Undergraduate,10,Prof-specialty, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
37,Self Employed,348739,Professional School,15,Prof-specialty, Husband, Married,Civil, White, Male,0,0,50,United-States, >50K
49,Private,194189,School,4,Handlers-cleaners, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
19,Private,329130,School,7,Other-service, Own-child, Separated,No Information, White, Female,0,0,40,United-States, <=50K
22,Private,205939,Undergraduate,13,Exec-managerial, Own-child, Never,No Information, White, Male,2202,0,4,United-States, <=50K
31,Private,62165,High School,9,Other-service, Own-child, Never,No Information, Black, Male,0,0,40,United-States, <=50K
26,Private,224361,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
44,Private,34722,Undergraduate,10,Sales, Husband, Married,Civil, White, Male,0,0,55,United-States, <=50K
38,Private,175972,Undergraduate,10,Other-service, Wife, Married,Civil, White, Female,0,0,40,United-States, <=50K
33,Self Employed,359428,High School,9,Sales, Husband, Married,Civil, White, Male,0,0,60,United-States, <=50K
24,No Information,138504,High School,9,Unknown, Unmarried, Separated,No Information, Black, Female,0,0,37,United-States, <=50K
18,Private,268952,School,8,Other-service, Own-child, Never,No Information, White, Male,0,0,20,United-States, <=50K
32,Private,257978,Associate,11,Tech-support, Unmarried, Widowed,No Information, Black, Female,0,0,40,United-States, <=50K
27,Private,118799,High School,9,Adm-clerical, Not-in-family, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
28,Government,78356,Graduate,14,Exec-managerial, Husband, Married,Civil, Black, Male,0,0,40,Jamaica, <=50K
30,Self Employed,609789,Associate,11,Craft-repair, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
33,Private,123157,High School,9,Other-service, Not-in-family, Never,No Information, Black, Male,0,0,38,United-States, <=50K
74,Private,84197,Graduate,14,Sales, Not-in-family, Divorced,No Information, White, Female,0,0,10,United-States, <=50K
36,Private,162312,High School,9,Craft-repair, Not-in-family, Never,No Information, Asian-Pac-Islander, Male,0,0,70,South, <=50K
36,Private,138441,Associate,12,Tech-support, Husband, Married,Civil, White, Male,0,0,55,United-States, <=50K
29,Private,239753,High School,9,Adm-clerical, Wife, Married,Civil, White, Female,0,2057,20,United-States, <=50K
39,Private,262158,Undergraduate,13,Exec-managerial, Unmarried, Divorced,No Information, White, Female,0,0,45,United-States, <=50K
25,Self Employed,133373,Undergraduate,13,Sales, Not-in-family, Never,No Information, White, Male,0,0,80,United-States, <=50K
21,Private,57916,High School,9,Farming-fishing, Own-child, Separated,No Information, White, Male,0,0,40,United-States, <=50K
39,Government,142897,Associate,11,Exec-managerial, Unmarried, Never,No Information, White, Female,0,0,50,United-States, <=50K
38,Private,161016,Undergraduate,10,Prof-specialty, Not-in-family, Divorced,No Information, White, Female,0,0,32,United-States, <=50K
20,Private,227491,High School,9,Sales, Not-in-family, Never,No Information, Asian-Pac-Islander, Female,0,0,25,United-States, <=50K
51,Private,306790,High School,9,Craft-repair, Not-in-family, Divorced,No Information, White, Male,0,0,40,United-States, <=50K
21,Private,33831,High School,9,Adm-clerical, Unmarried, Never,No Information, White, Female,0,0,40,United-States, <=50K
36,Private,188972,Undergraduate,10,Prof-specialty, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
50,Private,313546,High School,9,Other-service, Unmarried, Separated,No Information, Black, Female,0,0,40,United-States, <=50K
38,Private,220585,High School,9,Exec-managerial, Husband, Married,Civil, White, Male,0,0,55,United-States, >50K
25,Government,476599,Undergraduate,13,Prof-specialty, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
23,Private,163665,Undergraduate,10,Sales, Own-child, Never,No Information, White, Female,0,0,15,United-States, <=50K
36,Private,306646,Undergraduate,13,Exec-managerial, Husband, Married,Civil, White, Male,0,0,55,United-States, >50K
41,Private,206470,Undergraduate,13,Prof-specialty, Husband, Married,Civil, White, Male,0,0,40,Germany, <=50K
34,Private,169583,Graduate,14,Exec-managerial, Not-in-family, Never,No Information, White, Female,0,0,50,United-States, <=50K
19,Government,127085,Undergraduate,10,Other-service, Own-child, Never,No Information, White, Male,0,0,10,United-States, <=50K
18,Private,152044,School,6,Other-service, Own-child, Never,No Information, White, Female,0,0,3,United-States, <=50K
36,Private,111387,School,6,Sales, Own-child, Divorced,No Information, White, Male,0,0,40,United-States, <=50K
46,Private,102318,Undergraduate,10,Transport-moving, Husband, Married,Civil, White, Male,0,1887,40,United-States, >50K
29,Private,213692,Undergraduate,10,Craft-repair, Own-child, Never,No Information, White, Male,0,0,45,United-States, <=50K
23,Private,163665,High School,9,Exec-managerial, Not-in-family, Never,No Information, White, Female,0,0,32,United-States, <=50K
35,Private,30529,High School,9,Handlers-cleaners, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
35,Private,290226,High School,9,Transport-moving, Own-child, Never,No Information, White, Male,0,0,40,United-States, <=50K
40,Private,182136,High School,9,Transport-moving, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
22,Private,73266,Undergraduate,10,Transport-moving, Own-child, Never,No Information, Asian-Pac-Islander, Male,0,0,40,United-States, <=50K
19,Government,60412,Undergraduate,10,Adm-clerical, Own-child, Never,No Information, White, Female,0,0,15,United-States, <=50K
70,Private,187891,School,7,Transport-moving, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
38,Private,194304,Undergraduate,10,Transport-moving, Not-in-family, Divorced,No Information, Black, Male,0,0,55,United-States, <=50K
35,Private,160910,Undergraduate,10,Sales, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
25,Private,148300,Undergraduate,10,Other-service, Own-child, Never,No Information, White, Female,0,0,35,United-States, <=50K
39,Private,165743,Undergraduate,10,Craft-repair, Husband, Married,Civil, White, Male,0,0,45,United-States, >50K
50,Private,123174,Doctorate,16,Prof-specialty, Husband, Married,Civil, Black, Male,0,0,37,Unknown, >50K
43,Private,184018,Associate,12,Prof-specialty, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
37,Government,188069,Undergraduate,10,Adm-clerical, Husband, Married,Civil, White, Male,0,0,40,Philippines, >50K
51,Private,138852,High School,9,Other-service, Husband, Married,Civil, White, Male,7298,0,40,El-Salvador, >50K
29,No Information,78529,School,6,Unknown, Unmarried, Separated,No Information, White, Female,0,0,12,United-States, <=50K
20,Private,164441,High School,9,Other-service, Own-child, Never,No Information, Black, Male,0,0,40,United-States, <=50K
21,Private,199419,Undergraduate,10,Adm-clerical, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
47,Private,181342,High School,9,Handlers-cleaners, Wife, Married,Civil, Black, Female,0,0,40,United-States, <=50K
44,Private,173382,Associate,12,Tech-support, Unmarried, Divorced,No Information, White, Female,0,0,40,United-States, <=50K
17,Private,184924,School,5,Handlers-cleaners, Own-child, Never,No Information, White, Male,0,1719,15,United-States, <=50K
25,Private,215384,School,7,Other-service, Not-in-family, Never,No Information, White, Male,0,0,40,United-States, <=50K
43,Government,424094,Doctorate,16,Prof-specialty, Not-in-family, Never,No Information, White, Female,0,0,40,United-States, <=50K
46,Government,212120,Associate,11,Adm-clerical, Husband, Married,Civil, White, Male,0,0,40,United-States, >50K
42,Private,185764,Undergraduate,10,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,60,United-States, <=50K
46,Government,133969,Graduate,14,Prof-specialty, Not-in-family, Divorced,No Information, Amer-Indian-Eskimo, Male,0,0,40,United-States, <=50K
22,Private,32616,Undergraduate,10,Other-service, Not-in-family, Never,No Information, White, Female,0,0,30,United-States, <=50K
49,Private,149210,High School,9,Transport-moving, Husband, Married,Civil, Black, Male,0,0,40,United-States, <=50K
21,Private,161210,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,50,United-States, <=50K
53,Private,285621,Graduate,14,Adm-clerical, Wife, Married,Civil, White, Female,0,0,40,United-States, >50K
43,Private,282069,Undergraduate,10,Craft-repair, Unmarried, Divorced,No Information, White, Male,0,0,42,United-States, <=50K
22,Private,97508,High School,9,Other-service, Own-child, Never,No Information, White, Male,0,0,50,United-States, <=50K
33,Private,356823,Undergraduate,13,Prof-specialty, Not-in-family, Never,No Information, White, Female,10520,0,45,United-States, >50K
28,Private,171133,Associate,11,Adm-clerical, Own-child, Never,No Information, White, Female,0,0,40,United-States, <=50K
25,Private,231638,Undergraduate,10,Tech-support, Unmarried, Never,No Information, White, Female,0,0,24,United-States, <=50K
40,Private,191342,Undergraduate,13,Exec-managerial, Husband, Married,Civil, Asian-Pac-Islander, Male,0,0,40,China, >50K
50,Private,226497,Undergraduate,10,Tech-support, Husband, Married,Civil, White, Male,0,0,45,United-States, >50K
48,Self Employed,373606,Undergraduate,10,Sales, Unmarried, Divorced,No Information, White, Male,0,0,65,United-States, >50K
30,Private,39150,High School,9,Machine-op-inspct, Husband, Married,Civil, White, Male,0,0,40,United-States, <=50K
33,Private,288840,High School,9,Other-service, Unmarried, Married,Absent, Black, Female,0,0,38,United-States, <=50K
